model,task,from_lang,to_lang,success,valid,codebleu,bleu,meteor,rouge1,rouge2,rougeL,rougeLsum,chrF,ter,wer
yicoder2b,str_interp,java,js,1.0,1.0,0.21854458679898708,0.09963376200069518,0.23152473350101813,0.2857142857142857,0.12121212121212123,0.1714285714285714,0.2857142857142857,19.79929141568803,82.6086956521739,0.9047619047619048
deepseekcoderv2,file_rename,py,js,1.0,1.0,0.4720553446640584,0.2267406824037223,0.33332624084335083,0.07228915662650602,0.0,0.07228915662650602,0.07228915662650602,38.166012930724946,515.3846153846155,6.888888888888889
codellama7b,logic_ops,go,java,1.0,0.0,0.7032368218841512,0.7813926515970496,0.933001169217687,0.6774193548387097,0.5,0.6774193548387097,0.6774193548387097,81.94860748235456,41.37931034482759,0.42857142857142855
codegemma7b,file_size,cpp,go,1.0,0.0,0.560580555744215,0.5474636217371952,0.7697911297907045,0.6376811594202898,0.3582089552238806,0.6086956521739131,0.6376811594202898,69.9116802345632,59.375,0.6896551724137931
yicoder9b,str_cmp,py,java,1.0,1.0,0.37030035017449875,0.33250920219359487,0.47643863493810096,0.2654320987654321,0.09316770186335405,0.20987654320987656,0.2654320987654321,48.0034055418247,114.70588235294117,1.162962962962963
yicoder2b,int_factors,js,go,1.0,0.0,0.18901027416830907,0.09287053114251781,0.21556677881371605,0.26839826839826836,0.07860262008733625,0.1818181818181818,0.26839826839826836,31.350652209660986,86.8421052631579,0.8933333333333333
yicoder9b,str_prepend,go,c,1.0,1.0,0.47559806295856993,0.17169993615188126,0.5618326733678546,0.20994475138121546,0.1229050279329609,0.20994475138121546,0.20994475138121546,39.20797335167519,390.90909090909093,4.3
magicoder7b,str_cmp,java,go,1.0,0.0,0.31107096767066367,0.12130222239909404,0.23299793418148615,0.2679900744416873,0.07481296758104738,0.1836228287841191,0.2630272952853598,31.29865385037608,89.11290322580645,0.9102040816326531
deepseekcoderv2,str_concat,cpp,c,1.0,1.0,0.27769512918870065,0.4076848547563758,0.4711128459741194,0.3356643356643356,0.1843971631205674,0.26573426573426573,0.3356643356643356,50.280900799091455,117.54385964912282,1.3584905660377358
codellama7b,str_append,java,go,1.0,1.0,0.37256730749478495,0.29532346982066743,0.48122685185185193,0.6111111111111113,0.47058823529411764,0.6111111111111113,0.6111111111111113,49.264951309452954,52.94117647058824,0.6666666666666666
codeqwen,bit_ops,c,go,1.0,1.0,0.1851941183448232,0.06754723741955078,0.2234399635942725,0.17333333333333334,0.06756756756756756,0.17333333333333334,0.17333333333333334,18.36654211096996,89.42307692307693,0.9117647058823529
codegemma7b,logic_ops,rs,py,1.0,1.0,0.31812740809461104,0.15840272940184408,0.45794414375582004,0.2769230769230769,0.06349206349206349,0.2769230769230769,0.2769230769230769,35.111578803492336,194.73684210526315,1.7894736842105263
codegeex4,str_interp,c,py,1.0,1.0,0.29258678942920524,0.5585373900156497,0.8617894481534907,0.631578947368421,0.47058823529411764,0.631578947368421,0.631578947368421,67.98874780843846,45.45454545454545,0.4444444444444444
deepseekcoder7b,file_size,rs,js,1.0,1.0,0.3188532958313658,0.0,0.26156978389679636,0.03508771929824562,0.0,0.03508771929824562,0.03508771929824562,15.892789687912032,700.0,9.2
codegeex4,file_rename,java,js,1.0,1.0,0.3360163212391542,0.1271902058048012,0.3032402741382786,0.047999999999999994,0.0,0.047999999999999994,0.047999999999999994,31.789499014461786,838.4615384615385,11.88888888888889
magicoder7b,file_create,cpp,py,1.0,1.0,0.23627680102297002,0.13391659070410158,0.5334965465136923,0.16666666666666666,0.018867924528301886,0.12962962962962962,0.16666666666666666,41.75270286060743,343.47826086956525,3.4761904761904763
deepseekcoder7b,str_match,rs,c,1.0,1.0,0.29812758081323554,0.20111596418120234,0.3637562005458197,0.27272727272727276,0.0534351145038168,0.19696969696969693,0.25757575757575757,34.71419755005976,118.58407079646018,1.2407407407407407
granitecode3b,str_match,java,cpp,1.0,0.0,0.28531462711570454,0.10593617072815846,0.28642401500938086,0.19999999999999998,0.06756756756756757,0.15999999999999998,0.19999999999999998,33.968196129863365,152.72727272727275,1.8695652173913044
codegemma7b,str_match,c,go,1.0,0.0,0.24235410372180108,0.11944952412535022,0.27784126426293976,0.22641509433962267,0.07643312101910828,0.17610062893081763,0.22641509433962267,33.29506680388388,89.79591836734694,0.9157894736842105
yicoder2b,file_size,cpp,py,1.0,1.0,0.29640656050442327,0.09073216497409402,0.45909806875770437,0.07692307692307691,0.026315789473684206,0.07692307692307691,0.07692307692307691,30.06917855783794,837.5,9.285714285714286
codellama7b,file_rename,c,js,1.0,1.0,0.4722748693191465,0.28673202518902025,0.5507822367307057,0.08695652173913043,0.0,0.08695652173913043,0.08695652173913043,39.99537706080072,407.6923076923077,5.666666666666667
codegeex4,bit_ops,go,java,1.0,1.0,0.33297281761644903,0.15247809274824614,0.46225570752640477,0.20000000000000004,0.02985074626865672,0.13333333333333333,0.17777777777777778,39.091232937404165,178.26086956521738,1.8021978021978022
deepseekcoder7b,int_factors,cpp,c,1.0,1.0,0.173361931781863,0.21172193251809684,0.35702219211503783,0.32891246684350134,0.10133333333333333,0.259946949602122,0.32891246684350134,30.87713112032806,85.64814814814815,0.8672985781990521
granitecode3b,file_exists,rs,js,1.0,1.0,0.28317521710909216,0.07070393542758331,0.3469018710558365,0.023255813953488372,0.0,0.023255813953488372,0.023255813953488372,24.062040176919837,844.4444444444445,12.333333333333334
granitecode8b,str_prepend,c,js,1.0,1.0,0.41755487596031793,0.0,0.2791775851642814,0.22222222222222224,0.0,0.22222222222222224,0.22222222222222224,16.215335568719,86.66666666666667,0.8333333333333334
codegeex4,str_append,c,py,1.0,1.0,0.38155106296336755,0.0,0.30353913717385694,0.16,0.0,0.12000000000000001,0.12000000000000001,20.025796824757865,213.33333333333334,2.4166666666666665
codegeex4,str_substring,java,go,1.0,0.0,0.2970003898917491,0.14554202152870896,0.3045036350721378,0.17049180327868851,0.05280528052805281,0.11147540983606558,0.16393442622950818,31.571109005181707,134.6774193548387,1.3114754098360655
codellama7b,str_substring,cpp,go,1.0,0.0,0.46155654325400686,0.3320162650086976,0.4479614222003621,0.6854460093896714,0.5781990521327014,0.6572769953051644,0.6854460093896714,61.15191407381367,44.354838709677416,0.47540983606557374
yicoder9b,int_cmp,js,py,1.0,1.0,0.2702067271237983,0.08311479493273714,0.38125859697386527,0.2521008403361344,0.17094017094017094,0.18487394957983191,0.2521008403361344,31.901961388860762,134.7826086956522,1.5
deepseekcoder7b,dir_make,c,js,1.0,0.0,0.21450093642691836,0.11192910552978134,0.26350981095857035,0.23255813953488372,0.047058823529411764,0.16279069767441862,0.22093023255813954,27.7984838483965,110.3896103896104,1.12
stablecode,logic_ops,cpp,go,1.0,0.0,0.6148864050324359,0.6812603684073645,0.8019303501250769,0.5937499999999999,0.45161290322580644,0.5937499999999999,0.5937499999999999,85.90420012343326,87.5,0.8695652173913043
codeqwen,str_prepend,go,js,1.0,1.0,0.3594949143372862,0.3014420669302282,0.26859504132231404,0.48,0.2608695652173913,0.48,0.48,26.621050218481336,66.66666666666666,0.75
codegeex4,str_substring,go,js,1.0,1.0,0.3195909745099025,0.24104163216697305,0.5000019283673818,0.453125,0.3543307086614173,0.4453125,0.453125,55.330863346822255,100.98039215686273,1.0736842105263158
codegemma7b,int_factors,c,py,1.0,1.0,0.26283799363434734,0.13726546129831388,0.3655277847741663,0.2947368421052632,0.06451612903225805,0.2947368421052632,0.2947368421052632,36.20222761707784,82.35294117647058,0.8235294117647058
stablecode,str_interp,rs,go,1.0,1.0,0.17477089794946474,0.16103558949361685,0.5103948932974529,0.3384615384615385,0.1904761904761905,0.3384615384615385,0.3384615384615385,46.44079607226425,128.0,1.391304347826087
stablecode,str_append,rs,js,1.0,0.0,0.2658462680881104,0.0,0.5020710059171598,0.23529411764705882,0.0,0.23529411764705882,0.23529411764705882,24.50219869797938,77.77777777777779,0.7142857142857143
yicoder9b,dir_make,py,go,1.0,0.0,0.3333333333333333,0.08649573368891268,0.2127659574468085,0.0,0.0,0.0,0.0,31.38699624781822,2150.0,20.0
codeqwen,str_interp,go,py,1.0,1.0,0.14090742065993722,0.09047502044256338,0.32631578947368417,0.16666666666666669,0.0909090909090909,0.16666666666666669,0.16666666666666669,27.747064870607463,100.0,1.2222222222222223
codeqwen,file_create,py,js,1.0,1.0,0.30388150992300034,0.2804403885152577,0.5048160643419588,0.30434782608695654,0.13636363636363635,0.30434782608695654,0.30434782608695654,37.23186087304493,90.47619047619048,0.9444444444444444
codeqwen,dir_make,py,rs,1.0,0.0,0.36658847246827414,0.3878303619193629,0.5138892249618893,0.5,0.22222222222222224,0.5,0.5,46.337598460175975,77.77777777777779,0.875
yicoder9b,file_rename,rs,js,1.0,1.0,0.2611549176400034,0.3708007601197634,0.6099530844890738,0.13043478260869568,0.0,0.13043478260869568,0.13043478260869568,43.64227427336496,238.46153846153845,3.4444444444444446
stablecode,dir_make,cpp,rs,1.0,0.0,0.3512125539124194,0.18342220353130875,0.3520788534378308,0.30303030303030304,0.12903225806451613,0.30303030303030304,0.30303030303030304,38.84711346526206,211.11111111111111,2.375
granitecode8b,file_rename,rs,cpp,1.0,0.0,0.40454931868918226,0.17399183229548087,0.6773139753318914,0.13592233009708737,0.0792079207920792,0.13592233009708737,0.13592233009708737,49.57692839239227,500.0,5.4
stablecode,file_rename,c,py,1.0,0.0,0.32683353217958977,0.11796809024581141,0.26890756302521013,0.04081632653061225,0.020833333333333336,0.04081632653061225,0.04081632653061225,34.90979856741142,433.3333333333333,4.3125
codellama7b,dir_make,java,c,1.0,0.0,0.24719017477498795,0.24560742816536746,0.3147161681594829,0.4487179487179487,0.16883116883116886,0.34615384615384615,0.4487179487179487,37.16747551978138,73.25581395348837,0.8375
deepseekcoder7b,str_cmp,cpp,rs,1.0,0.0,0.36576554358579716,0.10951788220371747,0.31420270278807216,0.25301204819277107,0.012121212121212121,0.15060240963855423,0.25301204819277107,32.85996978614587,93.82022471910112,0.9548022598870056
yicoder9b,file_create,c,js,1.0,1.0,0.29909267627013036,0.20684201222348603,0.5353079978832,0.1037037037037037,0.045112781954887216,0.1037037037037037,0.1037037037037037,40.860829659006676,514.2857142857143,5.722222222222222
codegemma7b,str_prepend,java,c,1.0,0.0,0.16502373712043344,0.0,0.13526265097875886,0.14634146341463414,0.0,0.14634146341463414,0.14634146341463414,10.963903396605868,90.9090909090909,0.9
magicoder7b,str_concat,rs,py,1.0,1.0,0.23538802522673702,0.04226414658816301,0.14261744966442952,0.3255813953488372,0.1951219512195122,0.3255813953488372,0.3255813953488372,22.562380696460576,78.125,0.8214285714285714
codegeex4,file_size,js,c,1.0,1.0,0.47722868127984996,0.363138042087305,0.6631122448979594,0.2391304347826087,0.17777777777777776,0.2391304347826087,0.2391304347826087,56.08267862911609,260.8695652173913,2.95
deepseekcoder7b,file_exists,java,rs,1.0,0.0,0.35583792415907445,0.14624237031828405,0.4521615008156606,0.27972027972027974,0.07092198581560284,0.22377622377622378,0.27972027972027974,35.91830981422028,165.3061224489796,1.6458333333333333
codeqwen,dir_make,c,cpp,1.0,1.0,0.36661914785315086,0.2600381200373283,0.5904617444529456,0.4594594594594595,0.2465753424657534,0.4054054054054054,0.4594594594594595,47.36263274985591,122.64150943396226,1.2941176470588236
codegeex4,logic_ops,c,cpp,1.0,0.0,0.697853977199106,0.6592249066234713,0.7433710673312641,0.792079207920792,0.7272727272727274,0.792079207920792,0.792079207920792,64.14489505917112,32.142857142857146,0.32727272727272727
yicoder9b,int_cmp,py,js,1.0,1.0,0.13564844895317493,0.051734740103968634,0.19185963243887347,0.2575107296137339,0.14718614718614717,0.20600858369098715,0.2575107296137339,13.664277063006491,87.91208791208791,0.8863636363636364
codellama7b,str_cmp,java,rs,1.0,0.0,0.32979300217693286,0.10358109457318548,0.3403567751531183,0.3611111111111111,0.07906976744186046,0.23611111111111108,0.3472222222222222,39.504106571110995,120.78651685393258,1.2372881355932204
codegeex4,str_match,java,js,1.0,1.0,0.23495111498449608,0.08809543315366465,0.19810357335945697,0.17869415807560135,0.01384083044982699,0.10996563573883161,0.17869415807560135,32.366145684523985,93.25842696629213,0.9337349397590361
yicoder2b,str_append,go,rs,1.0,0.0,0.46515676032081266,0.28144834935979457,0.43157753652325415,0.41860465116279066,0.19512195121951217,0.41860465116279066,0.41860465116279066,31.866872253285706,65.38461538461539,0.6666666666666666
yicoder9b,str_match,cpp,go,1.0,1.0,0.3331305516948949,0.23506168713755068,0.29714514080793797,0.2938388625592417,0.10526315789473685,0.1990521327014218,0.2938388625592417,40.70502475586626,100.0,1.0526315789473684
deepseekcoder7b,int_cmp,go,js,1.0,1.0,0.10697402109063223,0.04062225202146059,0.19749547218628719,0.15833333333333333,0.03361344537815126,0.13333333333333333,0.15833333333333333,18.57944118111567,93.95604395604396,0.9318181818181818
granitecode3b,bit_ops,java,cpp,1.0,0.0,0.3863037841613859,0.3194951810742702,0.4504954980834444,0.5340314136125655,0.3421052631578947,0.4816753926701571,0.5287958115183246,32.16950031276702,66.37931034482759,0.670995670995671
codeqwen,file_create,js,py,1.0,1.0,0.29191071069750885,0.11386725088392284,0.2855581007913369,0.12499999999999997,0.08695652173913043,0.12499999999999997,0.12499999999999997,23.346813128128762,100.0,1.0952380952380953
codegemma7b,int_cmp,cpp,go,1.0,1.0,0.3333419147128288,0.2230747982659127,0.37387948462843046,0.40277777777777773,0.19718309859154928,0.36111111111111116,0.40277777777777773,39.42434085716234,75.71428571428571,0.8235294117647058
granitecode8b,str_cmp,rs,py,1.0,1.0,0.1801600720180024,0.19624099601827052,0.2789321773130933,0.25846153846153846,0.08049535603715169,0.17846153846153845,0.25846153846153846,30.0267885760406,119.56521739130434,1.164179104477612
codegeex4,str_prepend,java,js,1.0,1.0,0.34451386311616294,0.0,0.3194444444444444,0.25,0.0,0.25,0.25,13.659501754425039,80.0,0.75
yicoder2b,bit_ops,rs,java,1.0,1.0,0.22773731137453235,0.4374520261285151,0.5127008925356514,0.38461538461538464,0.17777777777777778,0.2967032967032967,0.3626373626373626,50.787293061722195,79.34782608695652,0.8791208791208791
yicoder9b,str_substring,js,java,1.0,1.0,0.2432018742405031,0.15308621711387907,0.3219561319898329,0.1111111111111111,0.010204081632653062,0.10101010101010101,0.1111111111111111,40.834118013002694,227.58620689655174,2.7142857142857144
codeqwen,file_size,java,cpp,1.0,0.0,0.3250700724226171,0.338620776177051,0.5062182663992618,0.3870967741935484,0.17582417582417587,0.3225806451612903,0.3440860215053763,43.078035690597936,68.62745098039215,0.75
granitecode8b,file_create,go,py,1.0,0.0,0.3557781642361641,0.11681502723881658,0.4366649335442208,0.1694915254237288,0.07017543859649122,0.1694915254237288,0.1694915254237288,34.161550125667056,147.82608695652172,1.4285714285714286
codeqwen,str_substring,go,cpp,1.0,1.0,0.4684042959270064,0.27799835772179216,0.5538586464153012,0.3255813953488372,0.2265625,0.3023255813953489,0.3255813953488372,51.527307549131294,250.79365079365078,2.5901639344262297
codegeex4,str_substring,cpp,go,1.0,0.0,0.31656972499998093,0.1391336926144767,0.19436948125601228,0.22950819672131145,0.143646408839779,0.2185792349726776,0.22950819672131145,29.141659296826333,84.67741935483872,0.860655737704918
granitecode3b,str_substring,rs,go,1.0,1.0,0.40306656675063257,0.2523240852239564,0.3029895480161526,0.3300970873786408,0.14705882352941174,0.30097087378640774,0.3300970873786408,42.29147735934706,79.03225806451613,0.8114754098360656
codellama7b,str_prepend,c,cpp,1.0,0.0,0.30243272963612333,0.34248177167732485,0.5105082517077302,0.48000000000000004,0.2465753424657534,0.48000000000000004,0.48000000000000004,44.004689847917064,56.41025641025641,0.6285714285714286
granitecode8b,str_prepend,rs,cpp,1.0,0.0,0.18370409816917393,0.12481668653824053,0.3497932761679267,0.4745762711864407,0.24561403508771928,0.4745762711864407,0.4745762711864407,24.51889679646358,64.1025641025641,0.7142857142857143
codellama7b,str_append,rs,py,1.0,1.0,0.25593798880892726,0.0,0.2886759581881533,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,11.102352966146558,93.33333333333333,1.0
yicoder9b,str_append,rs,java,1.0,1.0,0.257603223923674,0.3351874684677462,0.615512603556274,0.4878048780487805,0.25641025641025644,0.4878048780487805,0.4878048780487805,48.96761531893622,52.38095238095239,0.55
magicoder7b,logic_ops,java,js,1.0,1.0,0.7417443821899358,0.769571612903361,0.9442166118444473,0.8846153846153846,0.76,0.8846153846153846,0.8846153846153846,69.40646183117963,11.538461538461538,0.12
codegeex4,int_cmp,py,go,1.0,1.0,0.2932977231001778,0.18312918390376456,0.46549005337214944,0.3393939393939394,0.12269938650306747,0.2545454545454545,0.3393939393939394,39.65041975800705,105.71428571428572,1.1176470588235294
deepseekcoderv2,int_cmp,cpp,java,1.0,1.0,0.4959545830659732,0.32318017005538313,0.5682926230393746,0.5517241379310344,0.31395348837209297,0.4367816091954023,0.5517241379310344,47.33945991924624,85.33333333333334,0.9324324324324325
codeqwen,int_factors,c,cpp,1.0,0.0,0.12963272396954584,0.07021230441574662,0.21933052329261626,0.26436781609195403,0.046511627906976744,0.1839080459770115,0.26436781609195403,17.893076215360924,88.78504672897196,0.900990099009901
